age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
34,1,174215,12,14,2,9,5,4,0,7688,0,35,37,1
38,3,186191,9,13,4,9,3,4,1,0,0,40,37,0
60,0,248288,15,10,0,0,1,4,0,0,0,40,37,0
40,3,356934,11,9,2,2,0,4,1,0,1902,45,37,1
33,0,391122,11,9,4,0,3,4,0,0,0,30,37,0
22,3,231085,15,10,4,7,3,4,1,0,0,30,37,0
24,3,215712,15,10,4,7,1,4,1,0,0,35,37,0
20,3,69911,15,10,4,11,3,4,0,0,0,15,37,0
63,3,130968,6,5,0,13,1,4,1,0,0,50,37,0
38,6,162424,9,13,2,9,0,4,1,0,0,40,37,1
17,3,89821,1,7,4,7,3,4,1,0,0,10,37,0
53,0,172898,14,15,2,9,0,4,1,0,0,60,37,1
27,3,236246,7,12,2,3,0,4,1,0,0,40,37,0
46,4,321764,14,15,2,9,0,4,1,0,0,50,37,1
42,3,111589,8,11,2,3,0,4,1,0,0,40,37,0
27,3,208249,11,9,2,5,0,4,1,0,0,62,37,0
58,3,284834,7,12,0,0,1,4,0,0,0,40,37,0
52,1,137753,11,9,2,7,5,2,0,0,0,20,37,0
35,3,433682,9,13,4,12,1,2,1,0,0,40,37,0
26,3,115717,15,10,2,0,0,4,1,0,2051,40,37,0
35,3,45937,11,9,4,6,1,4,0,0,0,40,37,0
40,3,193144,11,9,0,7,4,4,0,0,0,36,37,0
33,3,118500,15,10,0,3,4,4,0,0,0,40,37,0
31,1,400535,11,9,2,2,0,4,1,0,0,72,37,0
32,3,99646,11,9,2,13,0,4,1,0,0,50,37,0
53,3,479621,8,11,0,12,1,2,1,0,0,40,37,0
45,4,204196,9,13,0,3,4,4,1,0,0,50,37,1
53,3,254285,12,14,2,9,0,4,1,0,0,40,37,1
38,3,104089,8,11,4,2,3,4,1,0,0,40,37,0
57,5,174760,7,12,3,4,4,0,1,0,0,40,37,0
58,0,256466,12,14,2,12,0,1,1,7688,0,40,2,1
21,7,107801,15,10,4,14,3,4,0,0,0,3,37,0
28,3,200515,15,10,2,7,0,4,1,0,0,35,37,1
43,5,336763,15,10,0,11,4,4,0,0,880,42,37,0
21,3,63665,15,10,4,7,3,4,1,0,0,15,37,0
32,0,113838,9,13,2,9,0,4,1,0,0,40,37,1
31,3,213750,15,10,4,11,1,4,1,0,0,45,37,0
52,3,236497,9,13,2,3,0,4,1,0,0,48,37,1
34,6,61431,2,8,4,0,1,2,0,0,0,40,37,0
45,3,289468,1,7,6,7,4,4,0,0,0,40,37,0
57,5,253267,4,3,5,7,4,4,0,0,0,35,4,0
30,3,165503,9,13,4,11,3,4,0,0,0,65,37,0
45,6,103406,9,13,2,3,0,4,1,0,1977,60,37,1
37,1,105803,12,14,2,3,0,4,1,0,0,40,37,1
25,3,182332,15,10,4,0,1,4,0,0,0,50,37,0
66,3,171824,15,10,4,9,1,4,0,0,0,15,37,0
35,3,81232,9,13,2,11,0,4,1,15024,0,50,37,1
33,3,173730,8,11,2,6,0,4,1,0,0,40,37,0
20,1,350845,15,10,4,0,3,4,0,0,0,10,37,0
28,3,204648,11,9,5,7,4,2,0,0,0,20,37,0
41,3,134130,9,13,2,11,0,4,1,0,0,50,37,1
34,3,226443,11,9,0,0,3,4,1,0,0,40,37,0
40,3,174515,11,9,6,6,4,4,0,0,0,40,37,0
19,3,149823,15,10,4,7,3,4,1,0,0,20,37,0
32,3,226696,9,13,4,3,1,4,1,0,0,55,37,1
17,3,191260,1,7,4,7,3,4,1,594,0,10,37,0
53,3,257940,11,9,2,6,0,4,1,2829,0,40,37,0
32,3,171215,15,10,0,0,1,4,1,0,0,48,37,0
43,3,323713,11,9,2,6,0,4,1,0,0,40,37,0
48,3,285570,11,9,2,0,0,4,1,0,0,40,37,0
27,3,109881,9,13,4,7,3,4,0,0,0,20,37,0
43,3,253759,11,9,0,0,4,2,0,0,0,45,37,0
65,7,111916,11,9,2,14,0,4,1,0,0,40,37,0
38,5,223242,15,10,3,7,4,4,0,0,0,40,37,0
54,3,236157,11,9,2,9,0,4,1,0,1887,40,37,1
66,4,197816,9,13,2,3,0,4,1,10605,0,40,37,1
21,3,34616,15,10,4,11,3,4,0,0,0,20,37,0
24,3,187031,12,14,4,11,4,2,0,0,0,38,37,0
37,3,319831,11,9,2,13,0,4,1,0,0,55,37,1
26,3,117833,9,13,4,3,1,4,0,0,1669,50,37,0
24,3,209417,15,10,2,11,0,4,1,7298,0,60,37,1
69,3,271312,11,9,6,0,1,4,0,0,0,40,37,0
26,3,220678,4,3,4,5,3,2,0,0,0,40,5,0
52,1,48413,11,9,2,7,0,4,1,0,0,40,37,0
33,3,235847,14,15,2,3,5,4,0,0,0,40,37,1
29,3,354558,11,9,2,11,0,4,1,0,0,60,37,0
52,3,186826,14,15,4,9,1,4,1,0,1564,40,37,1
19,7,112780,15,10,4,14,3,4,0,0,0,30,37,0
23,3,462294,7,12,4,7,3,2,1,0,0,44,37,0
26,3,357933,15,10,4,0,3,4,0,0,0,15,37,0
33,5,173495,11,9,2,2,0,4,1,0,0,50,37,0
33,1,281784,9,13,4,12,1,2,1,0,1564,52,37,1
63,7,126540,15,10,0,14,1,4,0,0,0,5,37,0
35,3,112160,11,9,2,11,0,4,1,0,0,40,37,0
56,3,367984,8,11,2,3,0,4,1,15024,0,40,37,1
33,3,342730,15,10,2,11,0,4,1,0,0,52,37,0
31,3,120461,9,13,4,3,1,4,0,0,0,40,37,0
22,3,325179,15,10,4,9,3,4,1,0,0,50,37,0
33,3,226267,7,12,2,11,0,4,1,0,0,40,24,0
66,3,113323,9,13,2,9,0,4,1,20051,0,40,37,1
28,1,134890,12,14,4,9,1,4,1,0,0,40,37,0
19,3,204389,11,9,4,0,3,3,0,0,0,25,31,0
53,1,216931,5,4,2,13,0,4,1,0,0,38,37,0
37,5,137527,10,16,4,9,1,4,0,0,2559,60,37,1
34,3,127651,11,9,2,3,0,4,1,0,0,45,37,1
30,5,105749,9,13,2,11,0,4,1,0,0,50,37,0
23,3,184400,0,6,4,13,3,1,1,0,0,30,38,0
23,3,244698,4,3,4,4,2,4,1,0,0,35,24,0
19,3,310483,2,8,4,7,3,4,1,0,0,25,37,0
39,5,193689,11,9,4,3,1,4,1,0,0,65,37,0
46,3,35406,5,4,5,7,1,4,0,0,0,32,37,0
21,3,99199,11,9,4,6,3,4,1,0,0,32,37,0
21,3,119673,15,10,4,7,1,4,0,0,0,30,37,0
53,3,95864,11,9,4,0,2,4,1,0,0,35,37,0
23,3,293565,0,6,4,5,1,4,1,0,0,40,37,0
33,3,230883,15,10,0,3,4,4,1,0,2824,48,37,1
30,3,112115,11,9,2,6,0,4,1,0,0,60,19,1
26,3,183171,1,7,4,7,3,2,1,1055,0,32,37,0
50,3,155433,9,13,0,3,1,4,0,0,0,50,37,0
40,3,91836,11,9,0,2,1,4,1,0,0,45,37,0
37,3,177858,15,10,4,3,1,4,1,2174,0,40,37,0
30,3,100734,15,10,2,0,5,4,0,0,0,40,37,0
39,3,158956,15,10,4,7,4,2,0,0,0,40,37,0
63,5,147140,5,4,2,4,0,4,1,0,0,60,37,1
41,3,206139,11,9,2,11,0,4,1,0,0,40,37,1
53,3,139671,15,10,2,2,0,4,1,0,0,40,37,1
53,3,230936,9,13,2,11,0,4,1,0,0,40,37,1
34,5,56964,11,9,2,13,0,4,1,0,0,35,37,0
19,7,60688,15,10,4,14,3,4,1,0,0,35,37,0
81,3,122651,15,10,2,11,0,4,1,0,0,15,37,0
26,3,323044,15,10,2,3,0,4,1,0,0,45,10,1
43,6,506329,9,13,2,9,0,1,1,15024,0,40,38,1
18,7,171088,15,10,4,14,3,4,0,0,0,40,37,0
20,7,30796,11,9,4,14,3,4,0,0,0,20,37,0
35,3,210945,11,9,2,12,0,4,1,7298,0,38,37,1
55,6,100285,9,13,0,0,1,4,1,10520,0,40,37,1
35,3,219902,8,11,4,0,1,2,0,0,0,40,37,0
65,3,118779,11,9,2,2,0,4,1,0,0,30,37,0
37,3,179671,6,5,2,5,0,4,1,0,0,50,37,0
27,1,199343,11,9,2,0,0,4,1,0,0,38,37,0
32,3,123429,0,6,5,2,1,4,1,0,0,40,37,0
43,3,83827,11,9,0,6,1,4,0,0,0,24,37,0
38,3,498785,11,9,2,5,0,4,1,0,0,40,37,0
36,3,180686,11,9,2,2,0,4,1,0,0,45,37,1
46,0,308077,15,10,5,3,4,4,0,0,0,50,37,0
46,3,196707,11,9,0,2,1,4,1,0,0,55,37,0
23,3,177787,9,13,4,11,3,4,0,0,0,30,8,0
49,3,185041,12,14,2,3,0,4,1,0,1977,40,37,1
35,3,340260,11,9,0,2,4,4,0,0,0,48,37,0
34,3,182274,15,10,2,3,5,4,0,0,1887,40,37,1
22,5,104164,8,11,4,4,1,4,1,0,0,35,37,0
59,0,31840,11,9,2,2,0,4,1,0,0,40,37,1
30,3,118941,15,10,4,3,1,4,0,0,0,40,37,0
25,1,55360,11,9,4,2,3,2,1,0,0,40,37,0
31,3,201292,11,9,2,7,0,4,1,0,0,40,37,0
31,3,211880,9,13,2,11,0,4,1,0,0,40,37,0
41,3,160893,7,12,4,0,1,4,0,0,0,45,37,0
35,3,556902,11,9,0,7,1,2,1,0,0,40,37,0
41,5,239061,12,14,6,9,1,4,0,0,0,20,37,0
40,3,374764,15,10,2,3,0,4,1,0,0,45,37,1
59,3,159008,7,12,2,2,0,4,1,7298,0,20,37,1
43,3,388725,7,12,2,11,0,4,1,0,0,40,37,0
29,3,169683,8,11,2,9,0,4,1,0,0,40,37,0
57,3,133201,5,4,0,2,4,4,1,0,1408,40,9,0
46,5,292549,15,10,2,11,0,4,1,0,0,45,37,0
41,3,304605,11,9,2,2,0,4,1,0,0,40,1,1
25,3,123586,15,10,4,0,4,3,1,0,0,40,37,0
33,3,137310,11,9,4,6,3,4,0,0,0,40,38,0
47,3,155659,15,10,2,2,0,4,1,7688,0,55,37,1
48,5,30840,15,10,2,9,0,4,1,5013,0,45,37,0
37,3,91711,9,13,2,3,0,4,1,0,0,60,37,1
40,3,117860,11,9,0,7,1,2,1,0,0,40,37,0
39,3,348960,11,9,2,5,0,4,1,0,0,40,37,0
57,5,181031,11,9,2,4,0,4,1,0,0,60,37,0
40,3,117915,11,9,2,2,0,4,1,0,0,45,37,0
63,3,181863,9,13,4,11,1,4,1,0,0,27,37,0
44,3,124563,11,9,2,6,0,2,1,0,0,40,37,0
57,1,190561,11,9,0,5,1,2,0,0,0,30,37,0
27,3,210498,11,9,2,2,0,4,1,5178,0,40,37,1
41,3,374764,9,13,6,3,4,4,1,0,0,20,37,0
40,4,182437,7,12,2,11,0,4,1,15024,0,50,37,1
48,1,219962,8,11,2,2,0,4,1,0,0,40,37,0
39,3,201410,11,9,2,5,0,4,1,0,0,40,37,0
33,3,399088,11,9,0,13,4,4,0,0,0,40,37,0
48,3,299291,11,9,2,13,0,4,1,0,0,44,37,0
57,3,265099,14,15,2,9,0,4,1,0,0,60,37,0
30,3,19302,15,10,4,0,1,4,1,0,0,48,37,0
38,1,115076,12,14,2,3,0,4,1,0,0,70,37,1
23,3,32950,15,10,4,13,1,4,1,4101,0,40,37,0
62,5,134768,2,8,2,2,0,4,1,0,0,40,37,1
38,5,187346,7,12,0,7,4,4,0,0,0,20,37,0
26,3,395206,15,10,4,13,1,4,1,0,0,40,37,0
21,3,25265,11,9,4,2,3,4,1,0,0,40,37,0
70,5,36311,9,13,2,9,0,4,1,20051,0,35,37,1
23,3,129345,15,10,4,7,1,4,1,0,0,50,37,0
42,3,156580,15,10,2,6,5,4,0,0,0,37,37,1
30,3,154297,0,6,4,6,4,2,0,0,0,40,37,0
29,3,443858,11,9,2,2,0,4,1,0,0,40,37,0
49,3,230796,11,9,0,7,1,4,0,0,0,40,37,0
49,3,187563,15,10,0,7,1,4,1,0,0,40,37,0
29,3,115677,9,13,4,9,1,4,1,0,0,40,37,0
26,3,279833,9,13,4,3,1,4,1,0,2258,45,37,1
53,6,101238,15,10,2,3,0,4,1,0,0,40,37,1
45,3,302677,15,10,4,3,1,4,0,0,1340,50,37,0
48,4,193188,9,13,2,3,0,4,1,0,0,40,37,1
47,3,251508,11,9,0,12,1,4,0,0,0,36,37,0
58,5,164065,12,14,0,11,1,4,1,0,0,18,37,0
56,5,174564,12,14,2,9,0,4,1,0,0,60,37,1
50,3,183173,11,9,2,9,0,4,1,99999,0,40,37,1
25,3,178843,9,13,4,9,3,4,0,0,0,15,37,0
25,3,1484705,15,10,0,3,4,4,0,0,0,25,37,0
48,7,167381,11,9,6,14,4,4,0,0,0,25,37,0
58,3,34788,15,10,2,11,0,4,1,0,1887,40,37,1
52,5,175029,0,6,2,2,0,4,1,0,0,35,37,0
42,1,198028,15,10,2,0,5,4,0,0,0,40,37,1
59,5,96459,5,4,2,2,0,4,1,0,0,40,37,0
21,3,538319,15,10,4,7,3,4,0,0,0,40,31,0
20,3,271379,15,10,4,11,3,4,0,0,0,25,37,0
35,5,32528,11,9,2,13,0,4,1,0,0,50,37,0
18,3,183274,1,7,4,7,3,4,0,594,0,30,37,0
40,3,388725,15,10,0,3,1,4,1,0,0,40,37,0
28,3,119793,8,11,0,3,1,4,1,10520,0,50,37,1
32,5,171091,11,9,2,11,0,4,1,0,0,40,37,0
42,3,173628,9,13,2,3,0,4,1,0,0,40,37,1
27,3,228476,9,13,2,11,0,4,1,0,0,50,37,1
36,3,182074,11,9,4,0,2,4,1,0,0,40,37,0
21,3,121407,8,11,4,7,3,4,0,0,0,36,37,0
36,3,218490,8,11,2,11,0,4,1,0,0,60,37,0
35,3,283305,9,13,4,3,1,4,0,0,0,40,37,0
49,3,227800,5,4,2,9,0,4,1,0,0,32,37,0
18,1,153405,1,7,4,0,2,4,0,0,0,25,37,0
56,4,187355,15,10,2,11,5,4,0,0,0,60,1,1
37,3,162834,15,10,4,2,1,4,1,0,0,40,37,0
28,5,160731,9,13,2,4,0,4,1,0,0,50,37,0
26,3,151724,15,10,2,11,0,4,1,0,0,40,37,1
48,3,350440,15,10,2,2,2,1,1,0,0,40,0,1
49,7,178215,15,10,6,14,4,4,0,0,0,28,37,0
20,3,47039,15,10,4,2,3,4,1,0,0,40,37,0
37,1,217689,15,10,2,7,0,0,1,0,0,32,37,0
55,3,234213,11,9,2,13,0,4,1,0,0,60,37,0
44,3,164043,11,9,2,11,0,4,1,0,0,40,37,0
37,3,82622,15,10,2,7,0,4,1,0,0,40,37,1
33,3,187802,9,13,2,0,5,4,0,0,1887,40,37,1
27,5,123116,11,9,2,13,0,4,1,0,0,40,37,0
29,3,264166,8,11,0,7,4,4,0,0,0,45,3,0
55,3,178644,6,5,2,2,0,4,1,0,0,55,37,0
44,3,200194,15,10,2,2,0,4,1,0,0,40,37,0
64,7,211360,11,9,6,14,1,4,0,0,0,30,37,0
25,3,277444,9,13,2,11,0,4,1,0,0,50,37,0
30,3,162623,9,13,4,9,1,4,0,0,0,40,37,0
42,4,50356,11,9,2,3,0,4,1,0,0,40,37,0
32,3,509350,15,10,2,5,0,4,1,0,0,50,1,1
37,0,173192,8,11,5,0,1,2,1,0,0,40,37,0
19,3,186717,15,10,4,11,3,4,1,0,0,40,37,0
38,3,289653,9,13,0,11,4,4,1,0,0,45,37,1
44,3,182629,12,14,0,11,1,4,1,0,0,24,18,0
50,1,320386,7,12,0,9,1,4,0,0,0,40,37,0
33,0,373043,11,9,4,13,1,2,1,0,0,34,10,0
35,3,296478,15,10,2,11,0,4,1,0,0,40,37,0
70,5,124449,12,14,2,3,0,4,1,0,2246,8,37,1
64,7,192715,9,13,2,14,0,4,1,0,1672,10,37,0
44,3,109339,1,7,0,6,4,3,0,0,0,46,31,0
30,3,211840,15,10,5,11,4,2,0,0,0,16,37,0
27,3,297457,11,9,4,0,3,2,1,0,0,40,37,0
20,3,358355,6,5,4,6,4,4,0,0,0,40,37,0
55,3,195329,11,9,6,7,1,4,0,2202,0,35,20,0
17,3,225507,1,7,4,5,1,2,0,0,0,15,37,0
41,1,90692,11,9,0,9,4,1,0,0,0,40,37,0
48,3,176917,11,9,2,2,0,4,1,0,0,55,37,0
31,3,263561,9,13,2,2,0,4,1,0,0,40,37,1
74,3,175945,11,9,6,0,1,4,0,0,0,28,37,0
29,3,78261,14,15,4,9,3,4,1,0,0,50,37,0
25,3,114483,15,10,2,3,0,4,1,0,0,50,37,0
66,1,174486,10,16,2,9,0,2,1,20051,0,35,21,1
57,3,217886,11,9,6,0,1,4,0,0,0,36,37,0
46,0,171850,11,9,0,3,1,4,1,0,0,42,37,0
33,3,437566,12,14,4,3,1,4,1,0,0,50,37,1
43,3,111252,15,10,2,13,0,4,1,0,0,42,37,0
55,1,296085,7,12,2,9,0,1,1,0,0,40,37,1
48,3,65353,8,11,2,2,0,4,1,0,0,42,37,0
37,3,185325,11,9,2,2,0,4,1,0,0,44,37,0
34,3,37646,7,12,2,2,0,4,1,0,0,65,37,0
33,6,120460,11,9,2,2,0,4,1,0,0,40,37,0
45,1,236586,12,14,2,9,0,4,1,7688,0,55,37,1
26,1,189027,11,9,2,13,0,4,1,0,0,40,37,0
53,3,215790,15,10,6,0,2,4,0,0,0,22,37,0
41,5,32533,8,11,2,4,0,4,1,0,0,45,37,0
28,3,246595,11,9,4,2,3,4,1,0,0,70,37,0
28,3,101774,15,10,2,3,0,4,1,0,1848,50,37,1
45,4,185497,9,13,2,3,5,1,0,0,0,70,38,0
61,3,160942,12,14,2,11,0,4,1,3103,0,50,37,0
53,3,449376,11,9,2,10,0,2,1,0,0,40,37,1
21,3,90935,8,11,4,13,3,4,1,0,0,40,37,0
43,3,149102,9,13,2,0,0,4,1,0,0,40,37,1
36,3,222584,11,9,0,0,4,2,0,0,0,40,37,0
66,3,169435,11,9,6,2,1,4,1,0,0,16,37,0
33,3,141841,11,9,4,7,3,2,1,0,0,36,37,0
28,3,216479,9,13,4,0,1,4,0,0,0,40,37,0
38,3,30529,11,9,2,5,0,4,1,3411,0,40,37,0
34,3,426431,15,10,2,2,0,4,1,0,0,48,37,1
43,1,212206,8,11,2,0,5,4,0,0,0,40,37,1
43,3,326232,15,10,2,3,0,4,1,0,0,40,37,1
46,5,254291,15,10,2,11,0,4,1,0,0,60,37,1
53,3,174102,11,9,2,2,0,4,1,0,0,40,37,1
21,3,228326,11,9,4,0,3,4,1,0,0,40,37,0
49,3,175305,5,4,0,7,4,4,0,0,0,40,37,0
22,7,131230,15,10,4,14,3,4,1,0,0,40,37,0
22,3,162282,11,9,4,6,3,4,1,0,0,55,37,0
29,3,285657,15,10,2,2,0,4,1,0,0,45,37,0
46,3,26781,11,9,2,2,0,0,1,0,0,40,37,0
71,5,30661,5,4,2,4,0,4,1,6514,0,40,37,1
55,3,255364,15,10,2,3,0,4,1,0,0,60,37,1
35,3,399455,11,9,3,7,4,4,0,0,0,52,37,0
21,3,247779,1,7,4,11,3,4,0,0,0,38,37,0
37,3,179088,15,10,0,0,1,4,0,0,0,40,37,0
24,3,57711,12,14,2,9,5,4,0,0,0,35,37,1
41,3,112763,14,15,2,9,5,4,0,0,0,40,37,1
24,3,270517,11,9,4,7,3,4,0,0,0,40,24,0
22,7,393122,15,10,4,14,3,4,1,0,0,30,37,0
26,3,259585,15,10,4,11,1,4,1,0,0,24,37,0
22,6,194630,15,10,4,9,3,4,1,0,0,10,37,0
24,3,199555,8,11,4,11,4,4,1,0,0,5,37,0
48,3,323798,7,12,2,9,0,4,1,0,1902,38,37,1
37,3,92028,9,13,4,3,1,4,1,0,0,45,37,0
43,4,240504,15,10,2,3,0,4,1,0,0,70,37,1
30,3,200192,15,10,2,7,5,4,0,0,0,45,37,0
56,3,187355,15,10,0,11,4,4,0,0,0,40,37,0
26,3,140649,9,13,2,3,0,4,1,0,0,40,37,0
37,1,269300,15,10,3,0,4,2,0,0,0,27,37,0
51,3,133069,0,6,6,11,4,4,0,0,0,40,37,0
24,3,314819,15,10,4,2,1,4,1,2174,0,40,37,0
22,3,180449,15,10,2,5,0,4,1,0,0,28,37,0
28,3,241895,11,9,2,11,0,4,1,0,1628,40,37,0
19,3,146679,15,10,4,3,3,2,1,0,0,30,37,0
62,3,167652,8,11,0,11,1,4,0,0,0,40,37,0
44,3,101563,12,14,0,3,4,4,1,7430,0,45,37,1
30,3,229772,0,6,2,2,0,4,1,0,0,40,37,0
21,7,208117,0,6,4,14,1,4,0,0,0,30,37,0
44,1,143104,15,10,2,3,5,4,0,0,0,38,37,1
19,3,178147,11,9,4,11,3,4,1,0,0,35,37,0
23,3,256755,9,13,4,5,2,4,0,0,0,40,4,0
28,3,216604,15,10,4,7,1,2,1,0,0,14,37,0
72,3,177769,0,6,2,11,0,4,1,0,0,15,37,0
36,3,184655,11,9,2,6,0,4,1,0,0,40,37,0
35,5,31095,15,10,5,4,1,4,1,4101,0,60,37,0
24,3,126822,11,9,4,0,4,4,0,0,0,45,37,0
35,3,38948,15,10,2,9,0,4,1,0,0,40,37,1
37,3,277347,11,9,2,2,0,4,1,0,0,40,37,1
20,5,211466,11,9,4,13,3,4,1,0,0,80,37,0
43,0,211763,10,16,5,9,4,2,0,0,0,24,37,1
29,3,246974,8,11,4,12,1,4,1,0,0,40,37,0
56,3,136413,3,2,2,2,0,4,1,0,0,40,37,0
26,3,176729,9,13,4,2,1,4,1,0,0,45,37,1
54,5,386773,15,10,2,3,0,4,1,0,0,60,37,0
62,3,254534,15,10,2,11,0,4,1,0,0,40,37,0
26,1,213258,9,13,4,9,3,4,1,0,0,40,37,0
74,3,84197,12,14,0,11,1,4,0,0,0,10,37,0
44,1,282069,8,11,2,4,0,4,1,0,0,40,37,0
28,3,227840,11,9,4,13,1,4,0,0,0,40,37,0
58,3,138285,7,12,2,2,0,4,1,0,1740,40,37,0
29,3,123677,11,9,2,6,5,1,0,0,0,40,23,0
54,3,156877,11,9,2,2,0,4,1,0,0,40,11,0
53,3,35102,15,10,0,0,1,4,0,0,0,34,37,0
50,3,177896,11,9,2,2,0,4,1,0,0,50,37,0
42,3,190179,9,13,2,9,0,4,1,99999,0,40,37,1
19,3,187161,15,10,4,11,3,4,0,0,0,25,37,0
19,7,497414,5,4,4,14,1,4,0,0,0,35,24,0
32,3,28984,15,10,4,7,1,4,0,0,2001,25,37,0
58,1,368797,12,14,6,9,4,4,1,0,0,35,37,1
32,3,176185,15,10,0,3,2,4,1,0,0,60,37,0
42,5,177937,9,13,3,3,1,4,1,0,0,45,29,0
33,1,167474,7,12,2,0,0,4,1,0,0,40,37,0
32,3,207301,11,9,4,5,1,4,0,0,0,40,37,0
51,3,33304,11,9,2,2,0,4,1,0,0,40,37,0
50,3,257126,11,9,2,2,0,4,1,0,0,40,37,1
58,1,101480,8,11,6,0,1,4,0,0,0,40,37,0
37,3,454915,0,6,0,2,1,4,1,0,0,40,37,0
40,3,149466,11,9,0,5,1,2,1,0,0,35,37,0
20,3,24967,11,9,4,4,3,4,1,0,0,47,37,0
38,3,351299,15,10,2,13,0,2,1,0,0,50,37,0
51,3,129301,6,5,2,13,0,4,1,0,0,45,37,0
40,3,98211,11,9,2,2,0,4,1,0,0,40,37,1
20,3,406641,11,9,4,0,1,4,0,0,0,30,37,0
27,3,184477,2,8,4,7,1,4,1,0,0,40,37,0
21,3,26842,15,10,4,11,1,4,0,0,0,20,37,0
58,7,169590,15,10,2,14,5,4,0,0,0,40,37,0
21,3,57211,11,9,4,2,3,4,1,0,0,40,37,0
40,3,27766,12,14,2,11,0,4,1,0,0,40,37,0
22,3,147397,15,10,4,11,1,4,1,0,0,44,37,0
61,6,347445,12,14,2,3,0,4,1,0,0,40,37,1
23,1,287988,9,13,4,9,1,4,1,0,0,40,37,0
20,3,257470,15,10,4,11,3,2,0,0,0,20,37,0
30,5,123397,15,10,0,7,4,4,0,0,0,30,37,0
38,3,218015,15,10,2,2,0,4,1,0,0,48,37,1
56,5,108496,11,9,2,2,0,4,1,0,0,40,37,0
23,4,304871,15,10,4,3,3,4,1,0,0,40,37,0
27,3,283913,4,3,4,8,1,4,0,0,0,65,8,0
20,3,333505,11,9,4,0,3,4,1,0,0,30,25,0
23,3,231866,11,9,4,5,3,4,1,0,0,38,37,0
54,0,28683,11,9,2,0,0,4,1,4386,0,41,37,1
32,3,111520,15,10,4,7,1,4,1,0,0,34,37,0
41,3,75012,11,9,2,6,0,4,1,0,0,50,37,0
48,6,118330,9,13,2,3,0,4,1,5178,0,40,37,1
67,3,279980,15,10,2,13,0,4,1,10605,0,10,37,1
65,3,212562,1,7,2,5,0,4,1,0,0,20,37,0
55,6,256984,15,10,2,7,0,2,1,0,0,40,37,0
29,3,175639,15,10,0,7,4,4,0,0,0,28,37,0
63,3,45912,11,9,6,7,2,4,0,0,0,40,37,0
23,3,64520,0,6,4,2,1,4,1,0,0,40,37,0
33,3,100135,11,9,2,0,5,4,0,0,1740,25,37,0
36,3,37778,9,13,2,3,0,4,1,0,0,40,37,0
41,3,209899,11,9,5,0,4,2,0,0,0,40,37,0
33,3,557805,8,11,4,11,2,4,0,0,0,40,7,0
24,3,192812,12,14,4,9,3,4,0,0,0,40,37,0
60,3,141253,0,6,0,4,1,4,1,0,0,48,37,0
38,3,122952,11,9,5,2,4,4,0,0,0,35,37,0
20,3,313873,11,9,4,13,3,4,1,0,0,30,37,0
48,3,107373,0,6,2,13,0,4,1,0,0,40,37,1
48,3,226696,11,9,2,2,0,2,1,0,0,40,37,0
26,3,472411,15,10,2,11,0,4,1,0,0,40,37,0
40,3,117917,11,9,2,9,0,0,1,0,0,50,37,0
38,0,207066,11,9,2,3,0,4,1,0,0,42,37,1
55,5,52888,14,15,2,9,5,4,0,0,0,10,37,0
63,3,183608,0,6,2,3,0,4,1,0,0,40,37,0
48,3,205100,9,13,2,11,0,4,1,99999,0,80,37,1
34,3,226296,1,7,2,5,0,4,1,0,0,40,37,0
26,5,93806,15,10,2,11,0,4,1,0,0,55,37,0
58,7,37591,9,13,6,14,1,4,0,0,0,40,37,0
50,3,28952,15,10,2,11,5,4,0,0,0,39,37,0
19,3,220101,15,10,4,0,1,4,0,0,0,40,37,0
25,3,139012,9,13,4,11,3,1,1,2174,0,40,39,0
45,3,210875,11,9,2,2,0,4,1,0,0,40,37,0
40,3,155972,11,9,2,3,0,4,1,7688,0,55,37,1
49,3,72393,6,5,0,6,1,4,0,0,0,40,37,0
61,7,175032,11,9,2,14,0,4,1,0,0,40,37,0
23,5,519627,11,9,4,4,1,4,1,0,0,25,24,0
25,3,229287,9,13,4,3,2,4,0,0,0,25,37,0
39,3,153949,11,9,2,7,0,4,1,0,0,30,37,0
21,7,163665,15,10,4,14,3,4,0,0,0,40,37,0
40,1,183096,6,5,2,7,5,4,0,0,0,40,40,1
49,5,39140,11,9,2,4,0,4,1,0,0,60,37,0
20,3,94744,11,9,4,0,3,2,0,0,0,20,37,0
37,3,167482,0,6,4,2,3,4,1,0,0,35,37,0
18,3,332125,11,9,4,6,2,4,1,2176,0,25,37,0
30,5,182089,11,9,2,4,0,4,1,0,0,85,37,0
22,3,43535,15,10,2,3,5,4,0,0,0,40,37,0
33,6,43716,15,10,2,2,0,4,1,0,0,4,37,0
73,5,109833,9,13,2,4,0,4,1,0,0,30,37,0
48,3,155372,11,9,6,6,4,4,0,0,0,36,37,0
46,3,39363,15,10,0,7,4,4,0,0,0,10,38,0
17,5,368700,1,7,4,4,3,4,1,0,0,10,37,0
19,1,276973,15,10,4,9,3,4,0,0,0,20,37,0
66,4,76212,11,9,2,13,0,4,1,0,0,50,37,1
26,3,257405,4,3,4,4,2,2,1,0,0,40,24,0
42,3,385591,11,9,2,3,0,4,1,0,0,50,37,1
23,1,117789,8,11,4,9,1,4,0,0,0,50,37,0
33,3,152744,15,10,4,3,3,1,0,0,0,40,37,0
